review_id,age,age_group,brand,model,price_usd,price_category,rating,sentiment,review_text,country,language,source,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes
24425,18,18-29,Realme,Realme 12 Pro,544.98,Mid-Range,5,Positive,Worth every penny. Highly recommended! Best purchase of the year!,Germany,German,Amazon,1,4,5,5,5,4,4
22979,30,30-39,Samsung,Galaxy Note 20,736.2,Premium,5,Positive,Absolutely love this phone! The camera is next level. Absolutely worth it!,Germany,German,AliExpress,1,4,4,5,3,3,3
25685,30,30-39,OnePlus,OnePlus Nord 3,396.9,Mid-Range,5,Positive,"Face unlock is instant, super smooth. Absolutely worth it!",UK,English,Flipkart,0,5,5,4,4,3,5
19392,25,18-29,Google,Pixel 8,922.95,Premium,5,Positive,Smooth performance even after months of use. Loving it so far!,Brazil,Portuguese,BestBuy,1,4,4,4,5,5,4
16054,40,40-49,Motorola,Moto G Power,288.93,Budget,2,Negative,Battery drains too fast even on standby. Wouldn’t recommend.,India,Hindi,Flipkart,1,2,1,2,2,2,2
17480,37,30-39,Apple,iPhone 15 Pro,864.13,Premium,4,Positive,Absolutely love this phone! The camera is next level. No regrets buying this one.,Australia,English,Amazon,0,3,4,5,2,3,9
47190,21,18-29,OnePlus,OnePlus Nord 3,519.8,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,UK,English,BestBuy,0,3,3,1,3,2,5
46022,35,30-39,OnePlus,OnePlus 11R,746.57,Premium,1,Negative,Phone lags often after a few apps. Returning this soon.,UK,English,eBay,1,1,2,1,1,1,2
2825,21,18-29,Google,Pixel 6,1002.37,Flagship,3,Positive,"Face unlock is instant, super smooth. No regrets buying this one.",India,Hindi,AliExpress,1,2,1,2,2,1,3
1648,33,30-39,Google,Pixel 6,684.82,Premium,2,Neutral,Sound quality is okay but not very loud. Average experience overall.,UK,English,BestBuy,1,1,3,1,1,2,3
6207,47,40-49,Google,Pixel 7a,662.2,Premium,4,Positive,Fast charging is a lifesaver. No regrets buying this one.,USA,English,Flipkart,1,4,3,4,3,3,4
22625,24,18-29,Apple,iPhone 13,824.09,Premium,3,Positive,Worth every penny. Highly recommended! Loving it so far!,Canada,English,Amazon,0,4,4,1,4,3,9
13898,20,18-29,Google,Pixel 8,648.55,Premium,2,Neutral,Neutral feelings — neither great nor bad. Okay for casual use.,USA,English,Flipkart,1,2,1,2,2,3,1
36004,19,18-29,Apple,iPhone SE,929.02,Premium,3,Negative,Charging is very slow compared to other brands. Returning this soon.,USA,English,BestBuy,1,2,1,3,1,3,2
16356,32,30-39,Realme,Realme 12 Pro,524.96,Mid-Range,2,Neutral,"Phone is fine, not the best in this range. Fine but could be better.",Canada,English,eBay,1,1,1,2,2,4,4
48236,58,50-59,Google,Pixel 8,607.45,Premium,4,Positive,Fast charging is a lifesaver. Absolutely worth it!,Germany,German,Flipkart,1,4,4,3,4,5,4
11994,18,18-29,Motorola,Razr 40,377.77,Mid-Range,3,Negative,Display started flickering after a month. Returning this soon.,Canada,English,BestBuy,0,2,2,3,1,3,1
741,26,18-29,Xiaomi,Redmi Note 13,307.54,Mid-Range,3,Neutral,"Design is okay, a bit bulky though. Average experience overall.",UK,English,Amazon,1,4,2,1,2,2,2
8953,27,18-29,Google,Pixel 8,992.68,Premium,2,Neutral,"Does what it’s supposed to, nothing special. Okay for casual use.",USA,English,Flipkart,1,2,1,2,2,3,1
22568,39,30-39,Motorola,Razr 40,545.0,Mid-Range,4,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",UK,English,eBay,1,4,2,3,3,2,1
26329,34,30-39,Xiaomi,Poco X6,398.33,Mid-Range,2,Neutral,Sound quality is okay but not very loud. Average experience overall.,Brazil,Portuguese,Flipkart,1,2,1,1,1,1,1
48993,26,18-29,Google,Pixel 8,527.9,Mid-Range,2,Negative,"Phone hangs often, regret buying it. Very disappointed.",Canada,English,eBay,1,2,2,2,1,2,3
21479,34,30-39,Apple,iPhone 15 Pro,945.61,Premium,3,Neutral,Software updates are delayed sometimes. Okay for casual use.,Brazil,Portuguese,Flipkart,1,2,3,1,3,1,1
22380,33,30-39,Samsung,Galaxy S24,1133.98,Flagship,2,Negative,Charging is very slow compared to other brands. Very disappointed.,UK,English,Amazon,1,2,1,1,2,2,1
36749,18,18-29,Apple,iPhone SE,1228.67,Flagship,2,Negative,Overheats quickly while gaming. Returning this soon.,Germany,German,AliExpress,1,3,2,1,2,2,3
32373,41,40-49,Xiaomi,Redmi Note 13,364.26,Mid-Range,3,Neutral,Sound quality is okay but not very loud. Okay for casual use.,Canada,English,BestBuy,1,1,3,2,2,3,3
48230,21,18-29,OnePlus,OnePlus 11R,611.83,Premium,3,Positive,"Face unlock is instant, super smooth. No regrets buying this one.",UK,English,Flipkart,1,3,2,4,2,4,10
19851,33,30-39,Realme,Realme 12 Pro,351.06,Mid-Range,4,Positive,Design feels premium and stylish. Best purchase of the year!,Germany,German,BestBuy,1,3,5,3,3,3,6
34472,34,30-39,Google,Pixel 6,986.22,Premium,4,Positive,Fast charging is a lifesaver. Loving it so far!,Brazil,Portuguese,eBay,1,4,5,4,3,3,6
34281,21,18-29,Motorola,Edge 50,578.05,Mid-Range,3,Positive,Design feels premium and stylish. Absolutely worth it!,UK,English,eBay,1,3,2,2,3,3,7
32909,27,18-29,Apple,iPhone 15 Pro,1300.18,Flagship,2,Negative,Overheats quickly while gaming. Wouldn’t recommend.,Australia,English,AliExpress,1,2,3,1,1,1,2
39859,32,30-39,Samsung,Galaxy Note 20,1311.35,Flagship,1,Negative,Battery drains too fast even on standby. Returning this soon.,India,Hindi,eBay,0,1,1,1,1,1,5
5767,33,30-39,Xiaomi,Poco X6,320.17,Mid-Range,5,Positive,Absolutely love this phone! The camera is next level. Absolutely worth it!,UK,English,Flipkart,1,4,4,3,4,4,9
22869,22,18-29,OnePlus,OnePlus Nord 3,709.83,Premium,5,Positive,Loving the clean UI and fast updates. Loving it so far!,Brazil,Portuguese,BestBuy,1,5,2,4,5,5,2
23263,33,30-39,Motorola,Moto G Power,670.33,Premium,2,Neutral,Not bad for daily use but could be optimized. Okay for casual use.,UK,English,Amazon,1,2,1,2,1,1,1
47168,44,40-49,Apple,iPhone SE,905.98,Premium,2,Neutral,Software updates are delayed sometimes. Okay for casual use.,India,Hindi,AliExpress,1,2,1,1,3,1,0
21773,25,18-29,Google,Pixel 6,731.03,Premium,4,Positive,Build quality feels solid and durable. No regrets buying this one.,USA,English,Amazon,1,4,3,5,4,4,4
34931,29,18-29,Motorola,Razr 40,403.61,Mid-Range,4,Positive,Fast charging is a lifesaver. Best purchase of the year!,USA,English,AliExpress,1,4,3,5,3,2,6
8306,19,18-29,Apple,iPhone SE,948.35,Premium,3,Positive,Loving the clean UI and fast updates. No regrets buying this one.,India,Hindi,Amazon,1,2,3,3,4,1,4
2849,20,18-29,Samsung,Galaxy S24,1034.89,Flagship,3,Neutral,Sound quality is okay but not very loud. Average experience overall.,Australia,English,Amazon,1,2,2,1,3,3,1
20569,32,30-39,Samsung,Galaxy S24,623.18,Premium,1,Negative,Overheats quickly while gaming. Very disappointed.,India,Hindi,AliExpress,1,1,1,1,2,2,1
21446,32,30-39,Motorola,Moto G Power,753.9,Premium,1,Negative,Customer service was disappointing. Very disappointed.,USA,English,BestBuy,0,1,1,1,1,1,2
18092,22,18-29,Motorola,Moto G Power,453.25,Mid-Range,3,Positive,Worth every penny. Highly recommended! Absolutely worth it!,USA,English,Amazon,1,3,2,2,5,3,7
13260,42,40-49,Google,Pixel 8,654.36,Premium,4,Positive,Design feels premium and stylish. Absolutely worth it!,Canada,English,AliExpress,1,4,4,3,5,5,4
6864,33,30-39,Apple,iPhone 14,1287.17,Flagship,5,Positive,Design feels premium and stylish. Absolutely worth it!,Australia,English,Amazon,0,5,4,5,5,5,4
27678,35,30-39,Realme,Realme 12 Pro,255.1,Budget,3,Negative,Charging is very slow compared to other brands. Wouldn’t recommend.,Germany,German,AliExpress,1,2,3,5,3,2,1
32224,18,18-29,Samsung,Galaxy S24,430.94,Mid-Range,3,Positive,Smooth performance even after months of use. Absolutely worth it!,Australia,English,Flipkart,1,3,1,2,2,2,7
20404,29,18-29,Motorola,Razr 40,628.04,Premium,4,Neutral,"Phone is fine, not the best in this range. Average experience overall.",UAE,English,Flipkart,1,3,4,2,3,3,1
28760,36,30-39,Motorola,Razr 40,287.38,Budget,3,Neutral,"Overall decent, but expected a bit more for the price. Okay for casual use.",UAE,English,eBay,1,3,4,4,2,3,0
11667,24,18-29,Apple,iPhone 14,1061.56,Flagship,4,Positive,Display is crisp and vibrant — perfect for gaming. Loving it so far!,Canada,English,AliExpress,1,5,3,3,1,1,5
20061,30,30-39,Realme,Realme 12 Pro,461.02,Mid-Range,2,Neutral,"Does what it’s supposed to, nothing special. Fine but could be better.",Germany,German,BestBuy,0,3,2,2,2,3,3
16922,30,30-39,Motorola,Edge 50,240.07,Budget,5,Positive,Absolutely love this phone! The camera is next level. Loving it so far!,Brazil,Portuguese,Flipkart,1,5,3,5,4,4,6
15321,18,18-29,Samsung,Galaxy Note 20,849.03,Premium,4,Positive,Loving the clean UI and fast updates. Loving it so far!,Germany,German,Amazon,0,2,4,4,4,4,4
38395,54,50-59,Google,Pixel 8,638.33,Premium,3,Positive,Fast charging is a lifesaver. Loving it so far!,USA,English,eBay,0,3,3,3,2,4,6
40276,22,18-29,Motorola,Razr 40,476.99,Mid-Range,3,Positive,Fast charging is a lifesaver. Absolutely worth it!,Germany,German,Amazon,1,3,4,1,3,4,2
26822,31,30-39,OnePlus,OnePlus Nord 3,446.21,Mid-Range,2,Negative,Camera quality is very poor indoors. Not up to the mark.,Germany,German,Flipkart,1,3,2,2,2,1,2
28119,18,18-29,OnePlus,OnePlus Nord 3,555.55,Mid-Range,3,Positive,Design feels premium and stylish. Best purchase of the year!,USA,English,Flipkart,1,2,4,2,2,4,4
22396,38,30-39,Apple,iPhone 14,1227.26,Flagship,1,Negative,"Phone hangs often, regret buying it. Wouldn’t recommend.",Canada,English,eBay,1,1,1,1,1,1,4
15369,40,40-49,Realme,Realme Narzo 70,347.77,Mid-Range,1,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,UK,English,Flipkart,0,1,1,1,1,1,0
40667,37,30-39,OnePlus,OnePlus 11R,720.19,Premium,2,Neutral,"Does what it’s supposed to, nothing special. Okay for casual use.",Canada,English,AliExpress,1,1,2,1,1,2,2
31941,19,18-29,Realme,Realme 12 Pro,246.43,Budget,5,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,Australia,English,AliExpress,1,3,4,5,5,5,5
20350,18,18-29,Motorola,Edge 50,258.8,Budget,5,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,UAE,English,AliExpress,1,5,5,4,5,5,12
1978,35,30-39,Apple,iPhone SE,1268.9,Flagship,3,Neutral,Neutral feelings — neither great nor bad. Average experience overall.,India,Hindi,AliExpress,0,3,2,2,3,3,2
41808,33,30-39,OnePlus,OnePlus 11R,995.23,Premium,4,Positive,Design feels premium and stylish. Absolutely worth it!,Canada,English,Flipkart,1,3,4,5,5,3,7
5941,18,18-29,Realme,Realme 12 Pro,568.33,Mid-Range,3,Positive,Fast charging is a lifesaver. No regrets buying this one.,Canada,English,Amazon,0,4,2,3,3,3,7
8940,27,18-29,OnePlus,OnePlus 12,970.16,Premium,3,Neutral,"Overall decent, but expected a bit more for the price. Okay for casual use.",Canada,English,eBay,1,1,5,2,2,3,5
39637,30,30-39,Motorola,Moto G Power,478.44,Mid-Range,3,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",USA,English,BestBuy,1,3,3,3,3,1,2
33509,35,30-39,Samsung,Galaxy Z Flip,1087.16,Flagship,1,Negative,Overheats quickly while gaming. Wouldn’t recommend.,UK,English,Flipkart,1,1,2,1,1,1,1
8279,34,30-39,Samsung,Galaxy A55,1145.06,Flagship,4,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Brazil,Portuguese,Flipkart,1,2,4,3,4,4,5
21836,29,18-29,Samsung,Galaxy A55,665.81,Premium,5,Positive,Build quality feels solid and durable. Loving it so far!,Germany,German,Flipkart,1,5,5,5,5,3,3
38562,40,40-49,Realme,Realme Narzo 70,594.79,Mid-Range,3,Neutral,"Does what it’s supposed to, nothing special. Average experience overall.",USA,English,Flipkart,1,3,2,2,3,4,2
48190,28,18-29,Realme,Realme Narzo 70,254.02,Budget,5,Positive,Design feels premium and stylish. Absolutely worth it!,UAE,English,BestBuy,1,4,4,4,5,4,0
30835,36,30-39,Xiaomi,Mi 13 Pro,503.1,Mid-Range,3,Positive,Build quality feels solid and durable. Loving it so far!,Canada,English,BestBuy,0,3,3,1,2,2,8
6593,19,18-29,Motorola,Moto G Power,260.95,Budget,1,Negative,Overheats quickly while gaming. Very disappointed.,Brazil,Portuguese,eBay,1,1,2,1,3,1,2
24800,38,30-39,Realme,Realme 12 Pro,358.29,Mid-Range,3,Negative,Camera quality is very poor indoors. Wouldn’t recommend.,USA,English,Amazon,1,3,5,3,3,2,0
5304,31,30-39,Samsung,Galaxy A55,1134.81,Flagship,2,Neutral,Sound quality is okay but not very loud. Okay for casual use.,India,Hindi,Flipkart,1,2,2,1,1,1,1
35148,18,18-29,Apple,iPhone 14,1428.08,Flagship,4,Positive,Worth every penny. Highly recommended! Loving it so far!,Germany,German,Amazon,0,2,4,3,2,4,2
30284,27,18-29,OnePlus,OnePlus 11R,547.08,Mid-Range,2,Neutral,Battery life could be slightly better. Fine but could be better.,Australia,English,AliExpress,1,2,3,2,4,2,6
17447,26,18-29,Motorola,Razr 40,359.57,Mid-Range,1,Neutral,Battery life could be slightly better. Okay for casual use.,USA,English,eBay,1,1,3,1,1,2,0
13981,32,30-39,Apple,iPhone 15 Pro,840.66,Premium,3,Neutral,"Design is okay, a bit bulky though. Average experience overall.",UAE,English,Amazon,1,2,1,2,2,2,2
39217,27,18-29,OnePlus,OnePlus 11R,876.97,Premium,2,Neutral,Neutral feelings — neither great nor bad. Okay for casual use.,Germany,German,Flipkart,1,2,4,1,2,2,4
36272,24,18-29,Google,Pixel 8,822.39,Premium,3,Positive,Smooth performance even after months of use. Best purchase of the year!,USA,English,Amazon,1,2,1,2,2,2,11
38130,31,30-39,Google,Pixel 8,682.62,Premium,2,Negative,Not worth the money spent. Very disappointed.,Canada,English,eBay,1,2,2,2,2,1,2
9315,20,18-29,Google,Pixel 8,891.75,Premium,5,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Brazil,Portuguese,Flipkart,1,5,5,5,5,5,7
11844,35,30-39,Xiaomi,Mi 13 Pro,204.55,Budget,5,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Germany,German,eBay,0,3,4,5,4,5,6
49728,20,18-29,Realme,Realme Narzo 70,540.63,Mid-Range,4,Positive,Smooth performance even after months of use. Loving it so far!,Germany,German,AliExpress,1,4,4,3,4,5,4
1053,27,18-29,Apple,iPhone 13,832.53,Premium,3,Positive,Fast charging is a lifesaver. Absolutely worth it!,Australia,English,BestBuy,1,1,2,2,2,2,6
1985,46,40-49,OnePlus,OnePlus 12,931.06,Premium,5,Positive,Loving the clean UI and fast updates. Best purchase of the year!,Australia,English,Flipkart,1,5,5,5,4,3,12
10853,47,40-49,Apple,iPhone 15 Pro,908.97,Premium,3,Positive,Build quality feels solid and durable. Absolutely worth it!,UK,English,eBay,0,2,2,1,2,2,3
48948,18,18-29,Realme,Realme Narzo 70,322.68,Mid-Range,3,Neutral,"Performance is average, camera okay. Fine but could be better.",Germany,German,eBay,0,5,1,3,3,3,4
15654,48,40-49,Motorola,Edge 50,545.13,Mid-Range,5,Positive,Absolutely love this phone! The camera is next level. Absolutely worth it!,UK,English,BestBuy,1,4,4,4,4,5,2
20191,33,30-39,Samsung,Galaxy Z Flip,1072.59,Flagship,3,Neutral,"Design is okay, a bit bulky though. Average experience overall.",Canada,English,Flipkart,1,1,2,2,1,3,2
16405,25,18-29,Samsung,Galaxy Z Flip,1084.99,Flagship,3,Positive,Absolutely love this phone! The camera is next level. Absolutely worth it!,Canada,English,BestBuy,0,3,1,4,3,2,3
7739,52,50-59,Motorola,Edge 50,664.65,Premium,1,Negative,Battery drains too fast even on standby. Returning this soon.,UK,English,eBay,1,1,1,1,2,1,1
34996,22,18-29,Realme,Realme Narzo 70,341.53,Mid-Range,2,Neutral,Battery life could be slightly better. Okay for casual use.,Germany,German,eBay,1,2,2,3,3,1,2
34307,28,18-29,Samsung,Galaxy A55,427.43,Mid-Range,1,Negative,Camera quality is very poor indoors. Returning this soon.,Germany,German,BestBuy,1,1,1,1,1,1,1
27539,31,30-39,Motorola,Edge 50,524.41,Mid-Range,3,Positive,Design feels premium and stylish. Best purchase of the year!,Canada,English,Amazon,1,3,2,3,3,4,5
43294,25,18-29,Samsung,Galaxy Note 20,1066.58,Flagship,5,Positive,Worth every penny. Highly recommended! Absolutely worth it!,UK,English,eBay,1,3,2,3,5,3,5
43505,31,30-39,Realme,Realme Narzo 70,208.61,Budget,5,Neutral,"Performance is average, camera okay. Average experience overall.",Germany,German,eBay,1,5,5,5,3,5,1
19977,24,18-29,Motorola,Razr 40,204.81,Budget,2,Negative,"Phone hangs often, regret buying it. Not up to the mark.",Brazil,Portuguese,Amazon,1,1,1,2,1,1,2
3946,27,18-29,Realme,Realme 12 Pro,438.3,Mid-Range,4,Positive,Absolutely love this phone! The camera is next level. Best purchase of the year!,Australia,English,AliExpress,1,3,2,2,4,4,3
48487,26,18-29,Google,Pixel 8,755.79,Premium,3,Positive,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,UAE,English,BestBuy,1,3,3,2,3,3,3
941,27,18-29,Apple,iPhone 14,1156.52,Flagship,1,Negative,Charging is very slow compared to other brands. Wouldn’t recommend.,USA,English,Flipkart,1,1,1,1,1,2,3
11458,38,30-39,Google,Pixel 7a,722.67,Premium,3,Negative,Charging is very slow compared to other brands. Very disappointed.,Brazil,Portuguese,BestBuy,1,3,2,1,3,3,1
22034,37,30-39,OnePlus,OnePlus Nord 3,932.58,Premium,4,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,Brazil,Portuguese,eBay,1,4,5,4,4,5,4
37476,18,18-29,Apple,iPhone 14,1273.84,Flagship,5,Positive,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,UAE,English,BestBuy,1,5,5,4,3,5,2
33034,39,30-39,Realme,Realme Narzo 70,224.59,Budget,3,Positive,Fast charging is a lifesaver. Loving it so far!,UAE,English,Amazon,1,2,2,2,3,3,5
19806,38,30-39,OnePlus,OnePlus 12,910.61,Premium,4,Positive,Loving the clean UI and fast updates. No regrets buying this one.,Germany,German,AliExpress,1,4,1,2,3,4,7
45591,18,18-29,Motorola,Razr 40,531.58,Mid-Range,3,Neutral,"Overall decent, but expected a bit more for the price. Average experience overall.",Brazil,Portuguese,eBay,1,2,3,2,1,2,2
41211,29,18-29,Apple,iPhone SE,1478.78,Flagship,4,Positive,Battery easily lasts a day with heavy use. No regrets buying this one.,Germany,German,AliExpress,1,2,5,3,2,5,7
33789,41,40-49,Samsung,Galaxy S24,990.45,Premium,3,Positive,Fast charging is a lifesaver. Loving it so far!,Canada,English,eBay,1,3,2,3,3,3,4
34983,22,18-29,Motorola,Edge 50,698.62,Premium,4,Positive,Battery easily lasts a day with heavy use. Loving it so far!,Australia,English,Amazon,1,2,5,3,4,3,4
44648,25,18-29,Xiaomi,Redmi Note 13,582.99,Mid-Range,2,Neutral,"Overall decent, but expected a bit more for the price. Okay for casual use.",Australia,English,Flipkart,1,1,1,1,3,2,2
31868,32,30-39,Google,Pixel 6,875.96,Premium,3,Positive,Loving the clean UI and fast updates. Loving it so far!,Australia,English,AliExpress,1,3,3,4,4,1,9
19619,43,40-49,Samsung,Galaxy Note 20,1112.65,Flagship,4,Positive,Worth every penny. Highly recommended! Best purchase of the year!,Germany,German,Amazon,1,5,3,5,5,4,2
6676,46,40-49,OnePlus,OnePlus 11R,375.3,Mid-Range,5,Positive,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,UAE,English,AliExpress,1,5,5,5,4,5,3
22390,24,18-29,Google,Pixel 6,1018.36,Flagship,1,Neutral,"Design is okay, a bit bulky though. Okay for casual use.",Brazil,Portuguese,AliExpress,0,1,2,1,1,1,1
20789,18,18-29,Google,Pixel 8,556.38,Mid-Range,1,Negative,Charging is very slow compared to other brands. Not up to the mark.,Australia,English,Amazon,1,1,1,1,1,1,2
24526,18,18-29,Xiaomi,Redmi Note 13,502.36,Mid-Range,3,Negative,Customer service was disappointing. Not up to the mark.,UAE,English,Flipkart,1,2,2,2,1,3,1
39013,32,30-39,Samsung,Galaxy S24,680.41,Premium,4,Positive,Design feels premium and stylish. Loving it so far!,UAE,English,AliExpress,1,4,2,4,3,5,3
21458,23,18-29,OnePlus,OnePlus 11R,973.79,Premium,2,Neutral,Software updates are delayed sometimes. Fine but could be better.,India,Hindi,Flipkart,1,2,1,1,2,2,1
